ID,IssueDateTime,DeclarationOfficeID,ProcessType,TransactionNature,Type,PaymentType,BorderTransportMeans,DeclarerID,ImporterID,SellerID,ExpressID,ClassificationID,ExportationCountry,OriginCountry,TaxRate,DisplayIndicator,DutyRegime,TotalGrossMassMeasure(KG),AdValoremTaxBaseAmount(Won),Fake
10579936,2020-06-15,40,B,11,21,11,40,7YOSHYM,OLH6ZYL,UTEX0S5,,4409299000,AU,AU,3.3,FAU1,E,36290.0,4351171.0,0
11722323,2020-06-15,40,B,59,11,11,40,SAFAICA,MFV9AL2,GRA8QO7,,6206401000,CN,CN,6.5,E1,E,61.0,1165.1,0
92646886,2020-06-15,20,B,11,21,11,10,Q1017CC,51XNOW0,FXENHO7,,9403890000,JP,CN,0.0,C,B,13.4,101.84,1
69677654,2020-06-15,16,B,11,21,11,40,I0NO0IU,GV2KPTN,,MWIDNS,8716809000,CN,CN,8.0,A,E,12.9,859.14,1
56382766,2020-06-15,33,A,29,21,18,40,P21JCS7,DFC5PAM,M3877RN,MWIDNS,3926909000,JP,JP,6.5,C,E,95.2,57.12,1
12201527,2020-06-15,40,B,11,23,11,40,CYF79GW,ADUCQ5M,OZY5UD2,,3304991000,JP,JP,6.5,C,E,83.3,14835.73,0
38804436,2020-06-15,20,B,11,21,11,10,8EF0CRI,UZMLA5S,2OQZJ37,,9004109000,CN,CN,2.4,FCN1,E,115.0,8142.0,0
29053048,2020-06-15,40,B,15,21,11,10,HBA4R25,TVIMF51,OP5AL7R,,8481900000,CN,CN,8.0,A,Y,53.6,2353.04,1
57487238,2020-06-15,30,B,93,21,14,10,B372BYW,FXP3ZKV,JUEAZBF,,9503003919,TW,TW,8.0,A,Y,7.0,468.30000000000007,1
68090184,2020-06-15,40,B,11,21,18,10,31R3APF,DTBL7MH,EVBI5S4,,2933799000,JP,JP,6.5,C,Y,1.0,579.3,0
43019576,2020-06-15,40,B,11,21,11,10,TWNONMM,C7B582A,ELGM3C8,,2106901090,TH,TH,0.0,FAS1,G,3000.0,730500.0,0
29319264,2020-06-15,40,B,11,21,11,40,FVI4U22,GF0FHQ2,W30YM2I,,3926901000,JP,US,6.5,C,G,2.0,63.2,0
22383189,2020-06-15,71,B,11,11,43,50,CLNLGBK,QGF7QZ4,L6VQOH1,AT9SIZ,9405609000,CN,CN,8.0,A,S,5.7,551.19,0
31936659,2020-06-15,40,B,11,21,0,10,A50EMTT,EXIXMZX,,,9018509000,CH,CH,0.0,FEF1,Y,1.0,1726.1,0
72131088,2020-06-15,30,B,94,21,11,10,19E9FER,C33JKD9,BFNZ85D,,2501001020,CN,CN,0.6,FCN1,G,1150000.0,15870000.0,0
44349032,2020-06-15,40,B,11,28,11,40,R5P6P4N,G4Z07BG,VUG7TCR,,4407910000,CN,CN,4.0,FCN1,B,1580.0,923510.0,0
45829327,2020-06-15,40,B,11,21,11,10,5RQ0VK6,65NYZZE,PC84Z57,,8543704090,JP,CN,8.0,A,Y,4.0,8.8,1
85348055,2020-06-15,40,B,11,21,11,10,DM8H44I,9I2K0GM,IB9HW0T,,710807000,CN,CN,27.0,A,E,100000.0,26520000.0,0
51307409,2020-06-15,20,B,11,21,11,10,DWNJQL8,PY1TV9Y,Z7NVG9F,,710809000,CN,CN,27.0,C,G,11500.0,2814050.0,0
65894419,2020-06-15,40,B,11,21,11,10,F463TSU,0DEHLEK,X3S3PP4,,8443999000,HK,HK,0.0,CIT,Y,0.4,2.72,0
86868579,2020-06-15,40,B,11,21,11,40,X4YE5K6,QX2OK8R,J72MDLX,A5IT1U,8414599000,ID,ID,0.0,FAS1,Y,1053.9,67554.99,1
14200851,2020-06-15,40,B,11,26,14,10,FOSYTA1,0VCGVI8,E7LS38N,,8704311010,US,US,0.0,FUS1,Y,1996.0,13368609.2,0
75686987,2020-06-15,40,B,11,11,11,50,WBQKENF,WPF0QM9,SQFGDWK,,4807000000,CN,CN,0.0,C,Y,4.7,2186.9100000000003,0
11474593,2020-06-15,20,B,15,21,12,10,LXMBV21,7D2W3L9,Z22ZBOU,,7412200000,CN,CN,1.2,FCN1,B,20563.6,5105941.88,0
28589888,2020-06-15,39,B,11,21,11,40,UFO3ZSU,WXCPNY2,0T81AU5,,8445909000,IT,IT,0.0,FEU1,Y,1803.1,7044531.39,0
85820643,2020-06-15,20,B,11,21,11,10,GBX6W6J,VB3951T,8QU8JIM,30GFAP,3926909000,CN,CN,3.4,FCN1,E,1500.0,900.0,0
22277458,2020-06-15,40,B,11,21,11,10,W1QYSYB,WAP9NVX,87VGTD8,,8714109000,CN,CN,3.2,FCN1,S,8.0,786.4,0
30550701,2020-06-15,30,B,11,21,11,10,OGSN7P6,8V9TP7G,U4URS82,,710807000,CN,CN,27.0,A,S,100000.0,26520000.0,0
35868593,2020-06-15,20,B,11,21,18,10,W1QYSYB,Q6JBF3M,JDBV2TO,,8504404090,US,US,0.0,FUS1,G,7.3,1524.97,0
93321277,2020-06-15,40,B,11,26,43,40,EXFD59O,BHLRDDC,YHRY87C,MWIDNS,2005991000,CN,CN,20.0,A,Y,16000.0,1027200.0,0
89410202,2020-06-15,40,B,11,21,11,10,0Z18ONZ,NAUQTEB,DQWIZL1,,8207301000,JP,JP,8.0,A,S,0.0,0.0,0
51395808,2020-06-15,20,B,11,11,11,10,PF1L1IG,JTDNWHN,NSX3CPP,,3404901090,GB,GB,0.0,FEU1,S,10.0,4973.0,0
17001650,2020-06-15,40,B,11,15,11,40,NMUDCWY,TJII9JX,K76UOWY,,8451509000,CN,CN,0.0,FCN1,E,1350.0,450900.0,0
45199091,2020-06-15,16,B,11,21,11,40,F8KI8Y0,W91SJK0,QUZKXWW,VZIZJJ,1602329000,TH,TH,30.0,A,E,4004.0,2560958.4,0
38533096,2020-06-15,20,B,94,21,43,30,3SSNOJB,A5CPLVA,PFCGHX9,W6UCD9,3926109000,CN,CN,6.5,C,S,200.0,34260.0,0
56180218,2020-06-15,40,B,11,21,11,10,OZB7KED,VM8E931,WPE9IK0,,4401310000,ID,ID,2.0,A,Y,20.0,762.0,1
81556970,2020-06-15,20,B,11,21,11,40,UOOH9ZX,E86GBA9,W155IEF,,9606299000,CN,CN,8.0,A,E,6.2,234.36,0
72314568,2020-06-15,41,B,11,21,11,10,4WPS1BN,E1YO1UL,85BJU5L,W6UCD9,8526920000,HK,CN,8.0,A,S,60.0,23856.0,0
33586681,2020-06-15,40,B,11,21,43,40,19E9FER,7YGD5ML,UAW5UZ4,MWIDNS,8518299000,US,CN,6.0,CIT,E,10.0,952.0,0
42699149,2020-06-15,33,B,11,21,11,40,R8MS58C,HEJNYKT,2VADNQD,,8531901000,US,MX,0.0,CIT,B,366.6,883652.6400000001,1
70973537,2020-06-15,20,B,11,21,11,40,L34Z9AW,4IASM3G,M3XFP06,,3926909000,CN,CN,6.5,C,B,112.0,67.2,0
17666964,2020-06-15,40,B,11,23,14,10,KZ1IZ5O,BMN8IJE,Z2FBZTM,,3401191090,CN,CN,6.5,C,E,2.0,159.0,1
32923153,2020-06-15,30,B,11,21,14,40,U93G98W,X1VTZ93,IWSDF6W,,4202999000,IT,IT,0.0,FEU1,B,3.0,29.1,0
45383431,2020-06-15,40,B,11,21,11,10,0KYIOTQ,LJMLRBY,I8YYHCE,,1904901010,CN,CN,50.0,L,S,12000.0,4273200.0,0
15197508,2020-06-15,30,B,11,21,18,10,L5GONLU,20GLPKJ,OVZUGK4,,4901999000,CN,CN,0.0,C,E,5.0,18.0,0
59631543,2020-06-15,30,B,11,21,11,40,DWNJQL8,F3GWCW4,,,6203430000,VN,VN,0.0,FVN1,G,133.0,26280.8,0
43907145,2020-06-15,30,B,11,21,11,10,VNK6NZJ,WXCPNY2,23RIU88,,2621900000,TH,TH,0.0,FAS1,E,64500.0,935250.0,0
80947445,2020-06-15,30,B,11,21,43,40,PF1L1IG,A4AYV34,ENRO79J,MWIDNS,9507909000,CN,CN,8.0,A,G,680.0,16456.0,1
75481308,2020-06-15,20,B,11,21,11,10,RGTMQEQ,H920U30,23RIU88,,9403309000,IT,IT,0.0,C,B,110.0,110.0,1
38506431,2020-06-15,33,B,11,21,11,50,FI9N1BX,REA73EX,5KTY466,,8504405010,CN,CN,0.0,CIT,S,187.9,130928.72,1
74493918,2020-06-15,40,B,11,21,43,10,OHE0O8U,H5E737X,EYPMDMM,,8206000000,CN,CN,4.2,FCN1,G,303.6,3339.6000000000004,0
80009572,2020-06-15,30,B,89,21,11,10,M96WZP8,0AVEPRJ,DZEEJ7D,,2008119000,CN,CN,57.5,FCN1,E,16000.0,3561600.0,0
59486547,2020-06-15,40,B,11,21,11,40,HK3I8L2,ZYBWN99,72SNN8I,MWIDNS,8803301000,CN,VN,0.0,A,B,24.0,56786.4,0
55679775,2020-06-15,40,B,11,21,43,40,D7YU1I2,2LDJ3SG,YD4AAZ0,,8542391000,HK,TH,0.0,C,E,6.8,284.23999999999995,1
97886584,2020-06-15,16,B,11,21,11,10,H3RWZG0,GMJ9RV3,3WVVN52,,7404000000,US,US,0.0,A,G,18814.0,111002.6,0
79510481,2020-06-15,20,B,11,21,43,10,F8KI8Y0,8O9CWQV,HXRGFDH,,8543704090,VN,VN,0.0,FVN1,Y,37.4,82.28,0
15203998,2020-06-15,40,B,11,21,14,10,Q9ZG6R5,V5YWVMO,IUW8U8Z,,2934999010,DE,CH,0.0,P3,Y,0.0,0.0,0
80027574,2020-06-15,40,B,11,21,43,10,30KWO4D,742ZZ5F,30T84RC,,6211399000,GB,PT,0.0,FEU1,S,0.3,175.56,0
97809985,2020-06-15,20,B,11,26,43,40,AB2TXFG,JS1N1ET,SZ07ZKQ,,5515199000,CN,CN,3.0,FCN1,Y,923.0,93869.1,0
52069213,2020-06-15,20,B,11,21,18,10,QFX9UAR,D7CHHYR,AHDYYMH,,4601930000,CN,CN,0.0,FCN1,B,117.0,165449.69999999998,0
67997714,2020-06-15,20,B,11,21,14,10,R3N6ZU4,86L3AD0,ISLCNYQ,,3923300000,CN,CN,3.4,FCN1,G,38.0,383.8,1
56433081,2020-06-15,40,B,11,21,18,40,9S0RDUA,XON4795,7PN0VA5,,710807000,CN,CN,27.0,A,Y,60000.0,15912000.0,0
99743375,2020-06-15,40,B,11,21,18,40,0XH74DN,NPWLEJ6,9OYT8UD,W6UCD9,7404000000,MY,MY,0.0,A,S,42000.0,247800.00000000003,0
69920417,2020-06-15,30,B,11,21,43,40,GS1EHW7,L236Q4I,T961QG3,3JLK6O,3307909000,US,US,6.5,C,S,155.2,31707.36,1
88452384,2020-06-15,20,B,11,21,11,10,NJVSADX,RK8BX2P,GU7LTCL,,3307302000,CN,FR,6.5,C,E,95.8,574.8,0
60010723,2020-06-15,40,B,11,21,11,40,QPPZF16,XC5VPXE,OO6MGF0,,3926909000,CN,CN,6.5,C,B,369.0,221.4,1
85515224,2020-06-15,21,B,89,21,11,10,QAEP7ZO,6BSH9HY,VQB34D7,,9503003990,ES,ES,0.0,C,B,0.1,0.06,1
12953641,2020-06-15,30,B,90,21,43,10,I768TB2,MXFOLP2,YU7DZG5,,9507909000,JP,JP,8.0,A,B,3.0,72.6,0
87555207,2020-06-15,30,B,11,21,14,40,43MSLZK,8U1EBAG,XO8H7LU,,7226200000,JP,JP,0.0,C,G,9057.0,8547090.9,0
63952951,2020-06-15,20,B,11,13,11,10,GWX4PNW,CAMK6X6,C7AJP5O,,8519309000,US,CN,8.0,A,E,1.9,737.39,1
28251970,2020-06-15,62,B,11,21,11,10,W8UXMQ2,4PN58MM,M3I9XWZ,,306320000,CA,CA,0.0,FCA1,S,3810.0,36881943.0,0
88539327,2020-06-15,13,B,94,21,11,50,LIDFHWP,YY34Y6B,SFEEGNB,VZIZJJ,6302600000,VN,VN,0.0,FVN1,B,408.0,61852.8,0
43270288,2020-06-15,40,B,11,21,43,10,7GHJ33J,05XSCCC,UXX1AJX,3JLK6O,4202299000,CN,CN,8.0,A,Y,15.2,608.0,0
55188318,2020-06-15,13,B,11,21,11,40,FOSYTA1,CRWVR0S,POAXR4V,,2103909090,JP,JP,8.0,A,G,527.0,14229.0,0
47126281,2020-06-15,40,B,11,21,11,10,RBU0EEG,WJZ3RKK,,,7112919000,KR,KR,3.0,A,E,185.4,12032.46,1
88297981,2020-06-15,40,B,11,21,11,40,D88DTE8,RJBYIP9,,,9018909090,BE,IT,8.0,A,E,2.5,125.75,0
57338248,2020-06-15,30,B,11,21,11,40,LPA7LKZ,6RWXKBE,HBJXEK9,,703101000,CN,CN,135.0,W2,S,24000.0,2272800.0,0
43667176,2020-06-15,40,B,11,21,43,40,YWZPMO0,UHQ1LP7,VS0M1LS,,4016910000,CN,CN,3.2,FCN1,B,1500.0,8550.0,0
47627235,2020-06-15,40,B,11,21,11,10,Y7GUHAF,J09Z223,3FZEI0F,,710802000,CN,CN,27.0,C,E,24000.0,7036800.0,0
93248566,2020-06-15,10,D,11,21,14,40,SDXKKA0,R87Q2LB,IU5QO7Q,W6UCD9,8443311030,PH,PH,0.0,C,Y,9460.5,12624091.2,0
54102373,2020-06-15,30,B,89,21,43,40,YE6VVXT,HLGE2PQ,0L1MO7S,,8539399000,US,US,0.0,FUS1,E,230.0,167578.0,1
74400345,2020-06-15,50,B,11,21,11,10,X09KN33,CYBC3HE,I8PB34B,MAD31N,3902900000,CN,CN,6.5,C,Y,96.0,33619.2,0
65584252,2020-06-15,40,B,11,21,11,10,AZI5L7O,Y7K2P0D,,,3926909000,CN,CN,3.9,FCN1,S,20.0,12.0,0
35142610,2020-06-15,12,B,11,21,18,40,ZDL74QJ,BINJMJ4,PMU0W61,,3923100000,JP,KR,6.5,C,B,1768.0,5657.6,0
65349502,2020-06-15,40,B,11,21,11,40,PF1L1IG,MZQ7M2V,,,3926400000,GB,GB,0.0,FEU1,S,9.2,35.879999999999995,0
83890147,2020-06-15,20,B,11,21,11,10,IL0ECV3,L0TD4WW,,,4901999000,JP,JP,0.0,A,B,2.0,7.2,0
60323310,2020-06-15,40,B,11,21,11,10,H3RWZG0,783WGQV,BMO1444,,3404901090,IT,IT,0.0,FEU1,B,8480.0,4217104.0,0
21725501,2020-06-15,40,B,11,21,11,40,GFTAPZC,A1JUT6V,0XNKP0S,,6304920000,US,US,13.0,A,S,15.0,6903.0,1
27509367,2020-06-15,30,B,11,23,43,40,90L08TX,CBZU3TU,0IYY5O6,VZIZJJ,8419909020,US,US,0.0,FUS1,G,42.7,27088.88,1
42182850,2020-06-15,20,B,11,26,11,10,R8MS58C,LZN3KPL,71KRF9P,,3926909000,CN,CN,3.9,FCN1,B,108.0,64.8,0
30929629,2020-06-15,40,B,11,21,11,40,WBQKENF,2BS0THX,LVYVK6K,,3402201000,MX,MX,5.0,A,G,8900.0,2232120.0,0
86758471,2020-06-15,40,B,11,21,11,40,92OT7J9,2NZPY3S,K9VGY4A,77BN4M,3926909000,CN,CN,6.5,C,Y,10.0,6.0,1
80647582,2020-06-15,30,B,11,21,14,40,5PDPMM1,WKZXG41,GRIMCUY,W6UCD9,8533299000,DE,DE,0.0,FEU1,G,7.0,288.40000000000003,0
65655516,2020-06-15,40,B,87,14,11,10,I8O6RFU,FQOEFPI,363OZW3,,710807000,CN,CN,27.0,C,Y,120000.0,31824000.0,0
20032862,2020-06-15,20,B,93,21,11,40,5PDPMM1,LFHXWN9,MSHCGGN,,8532240000,KR,CN,0.0,C,G,0.2,1112.2,0
66318480,2020-06-15,20,B,11,21,11,10,D7IS1OT,TXM7MK9,55OASJY,W6UCD9,6202990000,IT,RO,0.0,FEU1,E,2.0,1504.0,0
32406593,2020-06-15,30,B,11,26,11,40,6A0VGYK,LOIH50U,GKMO599,,6104620000,ID,ID,0.0,FAS1,E,506.3,467770.57,0
47780198,2020-06-15,40,B,11,21,11,10,5PDPMM1,6Q8E9CO,KILND1W,,3926901000,DE,DE,0.0,FEU1,Y,290.0,9164.0,0
53503641,2020-06-15,40,B,11,21,11,10,OZB7KED,2MJFNBH,JUTW0U7,,7117900000,CN,CN,8.0,A,Y,32.8,678.9599999999999,0
69738694,2020-06-15,30,B,11,21,11,10,30KWO4D,S93FS7V,6NEZ4PB,MWIDNS,8301700000,CN,CN,8.0,A,E,2.6,221.78,0
21967080,2020-06-15,40,B,29,21,43,40,ZKB0LAL,OXYM4QA,BA41QVF,,2106901090,TH,TH,0.0,FAS1,G,3000.0,730500.0,0
25636041,2020-06-15,40,B,11,21,11,10,5OBXDF2,0MYESWU,B8ZNRB1,,8414599000,CN,CN,8.0,FCN1,S,1300.0,83329.99999999999,1
90822362,2020-06-15,20,B,11,21,14,40,K24WNBY,Q26O10Q,HGWZ9KQ,MWIDNS,6801000000,CN,CN,3.2,FCN1,E,286800.0,1520040.0,0
11862549,2020-06-15,40,B,11,21,11,10,PF1L1IG,5MHO318,KWC41KW,,6109903010,CN,CN,13.0,A,B,2.0,125.0,0
73732540,2020-06-15,20,B,11,21,11,10,607KRHF,PCW8KX7,CC36QM1,,4419909000,CN,CN,4.2,FCN1,E,826.0,298020.8,0
93599521,2020-06-15,20,B,11,21,11,40,AZI5L7O,RK3XNLQ,WH839GE,,4017002000,CN,CN,2.4,FCN1,E,274.1,92344.29,1
64943115,2020-06-15,20,B,11,21,11,40,YRS0WYY,67KO988,IPQARUF,,2005400000,TH,TH,0.0,FAS1,Y,5876.0,3448036.8,0
89918920,2020-06-15,20,B,11,21,12,10,AHDDNXS,JMVEXAK,7B6MAYT,,9405409000,CN,CN,4.8,FCN1,G,477.5,4918.25,1
41196158,2020-06-15,21,B,87,21,11,10,U3U89DM,T7C1TGZ,ONKQE2Z,,8516601000,CN,CN,0.0,FCN1,Y,6580.0,2107574.0,0
46048964,2020-06-15,13,B,11,21,43,50,OG229AP,4VC8P13,6ZBACUB,,6206401000,CN,CN,13.0,A,S,10.0,191.0,0
59008109,2020-06-15,20,B,15,21,18,40,DM8H44I,D9BV0S8,A22DPCG,,7116209090,US,CN,8.0,A,G,0.6,538.32,1
63726982,2020-06-15,30,B,93,21,11,40,86E3KB0,QIQBWO4,55SPKWI,,6910103000,CN,CN,8.0,A,G,12810.0,190869.0,0
30280593,2020-06-15,30,B,15,21,18,40,RUQ523G,RFZRDXQ,REPR4IS,VZIZJJ,6204629000,IT,IT,0.0,FEU1,E,2.0,280.6,0
24531979,2020-06-15,40,B,11,21,11,40,T8QITXF,JOECPZ7,,,8436990000,CN,CN,8.0,A,E,116.7,36538.77,0
50485804,2020-06-15,20,B,11,21,11,10,5U5EWL2,6A5T73S,,,4002319000,JP,JP,5.0,A,E,16320.0,15724320.0,0
30740961,2020-06-16,30,B,11,21,14,10,DWNJQL8,9HE32HA,91SJ5TX,,8541409021,KR,KR,0.0,C,E,26.4,4767.839999999999,0
67277043,2020-06-16,20,B,11,21,11,40,Q9ZG6R5,WYRKHJU,RH0IVYD,,7204490000,JP,JP,0.0,A,E,2100000.0,5670000.0,0
79891480,2020-06-16,40,B,11,21,11,10,AX4CW6G,1YV07XD,T3580HO,,9610001000,CN,CN,8.0,A,G,114.0,1468388.4,1
16147425,2020-06-16,40,B,11,21,43,10,TWNONMM,37V8B48,,,4202922000,CN,CN,8.0,A,E,2.5,148.75,0
31027773,2020-06-16,40,B,11,21,11,40,OZB7KED,GKLIYC0,,,2206001090,CN,AU,15.0,F,G,9.0,4255.2,0
95422588,2020-06-16,40,B,11,21,11,10,PF1L1IG,68CK2G1,D0QXVPQ,,5603940000,JP,CN,8.0,A,G,2.5,13.25,0
16501927,2020-06-16,40,B,11,21,18,10,3QBT5GN,BQIV1N2,47UR8NX,VZIZJJ,3001209000,CN,CN,0.0,C,B,0.3,1700.85,1
32730072,2020-06-16,20,B,11,21,11,40,KTG1LLD,2D5EBRW,LHW5AWR,W6UCD9,9405409000,CN,CN,4.2,FCN1,E,342.0,3522.6000000000004,1
23618629,2020-06-16,40,B,11,21,13,10,XGQYKRL,GRUHLZ4,Z28HTMX,,6204499000,CN,CN,13.0,A,S,89.2,57542.920000000006,0
59416795,2020-06-16,40,B,11,21,43,40,S1N2WHR,DUXXO33,IS1YATG,,8803302000,US,KR,0.0,A,Y,7.1,20276.89,0
83192081,2020-06-16,20,B,11,21,11,10,L5GONLU,JE8DE1I,RZM2Z77,,3926200000,CN,CN,1.9,FCN1,G,4.0,189.2,0
58228225,2020-06-16,30,B,11,11,14,10,O2BM2OQ,WONPEGP,TDT9OOR,,5603129000,CN,CN,8.0,A,E,28.5,3739.2,0
32170524,2020-06-16,30,B,11,21,18,10,MRTAD2U,MTXBMM0,QO6L3FU,,4202912000,CN,CN,8.0,A,B,2.0,1413.4,0
35254925,2020-06-16,40,B,11,21,11,40,RZXCX7U,GK8C7IG,07DB14K,MWIDNS,5407611000,JP,JP,8.0,A,G,75.0,15052.5,0
24442781,2020-06-16,20,B,11,21,14,40,FXK30O6,NDMXTYY,JQZ5BDP,W6UCD9,8513109090,US,CN,8.0,A,E,228.0,2918.4,1
17769946,2020-06-16,12,B,11,11,11,10,V5FCG3P,4GUZM0N,B402M06,,8505199000,CN,CN,4.8,FCN1,G,101.2,4412.320000000001,0
79245170,2020-06-16,20,B,11,21,11,10,8R629JR,IYW73SO,V7U393R,5V1OQR,3402903000,JP,JP,6.5,C,G,465.0,140941.5,1
54032319,2020-06-16,40,B,11,21,18,10,B575QI9,SLMHRZV,SPQH5E6,,6217100000,CN,CN,13.0,A,B,8.0,12.0,0
63541389,2020-06-16,30,B,11,21,43,40,MRI5C77,B8TXWSB,64D20EU,,3304992000,AZ,BE,0.0,FEU1,E,126.0,3187.8,0
40769599,2020-06-16,20,B,11,21,11,40,6V8QPPW,3QAWYKI,1DWRP58,,9506910000,CN,CN,8.0,A,Y,575.0,7820.0,0
72116483,2020-06-16,40,B,29,21,18,10,DWNJQL8,9I9MF8O,BU7C0XO,,6201910000,IT,IT,0.0,FEU1,S,4.2,9953.58,0
93979686,2020-06-16,20,B,11,21,12,40,TO5XNG0,EVVWHRT,XO8H7LU,W6UCD9,7117196000,CN,CN,0.0,FCN1,S,60.0,7871.999999999999,0
14407791,2020-06-16,20,B,11,21,11,10,7OB24ZT,B1MJKO3,6IV15GL,,2005511000,LK,LK,20.0,A,G,350.0,186550.0,0
31603150,2020-06-16,16,B,22,21,11,10,V928VHV,CRSRJ5T,BEOBMSR,,9603900000,CN,CN,3.2,FCN1,Y,252.0,3956.4,1
73366429,2020-06-16,40,B,11,21,11,10,RBKRC5B,CPNSTI0,V7GNYPR,,9405409000,CN,CN,4.2,FCN1,E,342.0,3522.6000000000004,1
27258903,2020-06-16,30,B,11,21,18,40,V1O3WFB,70593YT,QNP6KI2,W6UCD9,8428909000,DE,DE,0.0,C,E,105.7,1057.0,0
88074095,2020-06-16,40,B,11,21,0,50,7YU8J51,1O2O33I,713F2WQ,,6204520000,CN,CN,13.0,A,G,4.0,202.0,1
25384439,2020-06-16,20,B,11,21,11,10,6T0AJ3G,9UU9ZT9,,,4820100000,CN,CN,0.0,C,E,314.1,6062.130000000001,1
96537354,2020-06-16,20,B,11,21,14,10,MRTAD2U,UHYWN3J,QIDGR8A,,4901999000,JP,JP,0.0,A,S,2.0,7.2,0
21497604,2020-06-16,150,B,11,21,18,10,SV1VZBU,KS1K1MC,SN1B2JT,MWIDNS,7310100000,JP,JP,8.0,A,G,350.0,19005.0,0
85068561,2020-06-16,30,B,11,21,11,10,OZB7KED,ZYCHZ6Q,GJTBR4Y,,9025191000,CN,CN,0.0,C,E,0.1,10.62,0
69390940,2020-06-16,30,B,11,21,33,10,UTNPOCA,C6TNX0W,IRA0HNR,,8507909000,MY,PL,8.0,A,B,4.2,22.680000000000003,0
60335835,2020-06-16,40,B,11,21,11,40,8MTRQLF,HDF6F2R,D8ACG79,,6805300000,CN,CN,0.0,FCN1,E,2.0,830.6,0
52872883,2020-06-16,40,B,87,21,11,40,1XTT3K3,K263I8V,IKJWQU1,W6UCD9,6801000000,CN,CN,3.2,FCN1,Y,47800.0,253340.0,0
34935684,2020-06-16,20,B,11,21,11,40,FGVC4UF,CFRLZPL,XMZXTKD,,6505009029,FR,PT,0.0,FEU1,E,5.0,18.5,0
29382538,2020-06-16,40,B,11,21,11,10,N9MVAE1,NN140UI,,,3402902000,US,US,0.0,FUS1,E,190.0,29013.0,0
32781746,2020-06-16,40,B,15,21,11,10,DWNJQL8,G31BSU2,TFLSOL1,,9503003911,CN,CN,0.0,FCN1,Y,950.0,141740.0,0
82383784,2020-06-16,40,B,11,21,11,40,OZB7KED,0PU3478,WXFK87I,,306171090,VN,VN,0.0,FVN4,E,544.8,1367774.88,0
95226587,2020-06-16,20,B,11,21,14,10,PHUJS9H,XTBWU9Y,,,7006004000,CN,CN,8.0,A,Y,117.8,23583.56,0
18324940,2020-06-16,62,B,11,11,14,50,67AVD7U,3ORKTMM,SO4T5AF,MWIDNS,7307229000,US,US,8.0,A,E,1.1,495.6600000000001,1
32990908,2020-06-16,62,B,11,21,43,40,RWYXI0J,RVKGBFV,Q7T8QMA,,901210000,MU,MU,8.0,A,S,3.2,4584.0,1
43306752,2020-06-16,40,B,29,21,11,40,4DPRBPO,HZ5YKS5,P74Q15K,,3926909000,US,US,6.5,C,B,310.0,186.0,0
64273549,2020-06-16,20,B,11,21,43,10,8XNBPP4,2LKUNWV,0EB79AN,,3922101000,CN,CN,0.0,FCN1,E,600.0,262200.0,0
35297343,2020-06-16,122,B,29,21,11,10,WS7HRMI,Q51ZQQ4,BUSF98I,,1302199099,PL,PL,0.0,FEU1,G,450.0,88920.0,0
63620381,2020-06-16,33,B,11,21,11,10,YQFTH32,XLWD1XP,K8W0QYD,EIZP3I,8443321090,MY,MY,0.0,C,S,17.9,25466.33,1
90338559,2020-06-16,40,B,11,21,11,40,9ZEZ28S,VSTHGZ0,QESSTW4,,303899099,ZZ,RU,10.0,A,G,430.0,80582.0,0
12264570,2020-06-16,40,B,11,21,11,40,DWNJQL8,66S8QC6,24MDZX7,W6UCD9,8443991000,TW,TW,0.0,C,Y,0.6,39.9,0
65844597,2020-06-16,16,B,11,21,11,50,YVRA5HF,T0TOOB3,K1R66JH,,710802000,CN,CN,27.0,C,Y,49000.0,14366800.0,0
19167307,2020-06-16,152,B,11,21,11,40,TUP3TAP,IZDFLQO,0EN5VCW,,9102999000,CN,CN,8.0,A,E,9.1,4631.9,0
60844297,2020-06-16,30,B,11,21,11,10,2GVTDXU,OWFRBTR,KY3NSEY,,6208921000,CN,CN,13.0,A,G,30.0,2478.0,0
16354016,2020-06-16,39,B,11,21,43,40,H1ZUISK,ALB12VC,6GJ2F60,,8477900000,CN,CN,8.0,A,B,40.0,4824.0,0
37507479,2020-06-16,20,B,11,21,43,10,8L21I9K,LUOBI9U,J0MHREL,,4821100000,CN,CN,0.0,C,S,2.0,2.2,0
14731776,2020-06-16,13,B,11,21,11,40,R3N6ZU4,P1KEUBM,CP7YVNK,,2501009020,DK,DK,0.0,FEU1,E,49000.0,4890200.0,0
45865626,2020-06-16,30,B,11,26,13,10,RX5F5DZ,SVJDOLY,U7QXM4M,,4203211000,PH,PH,0.0,FAS1,G,1935.1,3045847.4,0
99253888,2020-06-16,20,B,88,21,43,50,30KWO4D,0JSXPN0,EI8LJBD,,8479822000,DE,DE,0.0,FEU1,G,170.0,5219.0,1
60223583,2020-06-16,40,B,94,21,11,40,OOLW1MT,5N5ISER,F45UR41,W6UCD9,1901909099,CN,CN,8.0,A,E,10885.0,2031141.0,0
56192644,2020-06-16,40,B,11,21,11,10,DWNJQL8,VGC50TG,N00IHOC,,3924100000,CN,CN,0.0,FCN1,E,258.0,361.2,0
72080424,2020-06-16,40,B,11,21,11,40,H3RWZG0,HBXREYZ,,,710802000,CN,CN,27.0,A,Y,24000.0,7036800.0,0
